"COMP";"REGIAO";"UF";CO_IBGE;"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
"202601";"NORDESTE";"BA";"292740";"SALVADOR";;"0007382";"CLISUR";"CLISUR CLIN SUBURBANA E DE URGENCIA LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"RUA FREDERICO COSTA";"02";;"PERIPERI";"40725620";"(71)3397-4880";;"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150240";"CASTANHAL";;"0007641";"ABSJ";"ASSOCIACAO BENEFICENTE SAO JOSE ABSJ";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"PRESIDENTE GETULIO VARGAS";"3506";"SALA ABSJ";"IANETAMA";"68745000";"91 37211660";;"166";"162";"20";"16";"20";"16";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150240";"CASTANHAL";;"0007684";"HOSPITAL MAGALHAES";"ASSOCIACAO BENEFICENTE ESPEDITO MAGALHAES ABEM";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"TRAVESSA QUINTINO BOCAIUVA";"2022";;"CENTRO";"68743010";"91 34126751";;"149";"114";"10";"7";"10";"7";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150240";"CASTANHAL";;"0007714";"CLINICA DE ACIDENT SAO FRANCISCO";"CLINICA DE ACIDENTADOS SAO FRANCISCO LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"PRESIDENTE VARGAS";"4016";;"IANETAMA";"68741000";;;"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353440";"OSASCO";;"0008028";"HOSPITAL MUNICIPAL ANTONIO GIGLIO";"PREFEITURA DO MUNICIPIO DE OSASCO";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA PEDRO FIORETTI";"48";;"CENTRO";"06013070";"(11)2183-9333";;"225";"201";"28";"20";"20";"12";"8";"8";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353440";"OSASCO";;"0008036";"HOSPITAL MATERNIDADE AMADOR AGUIAR";"PREFEITURA DO MUNICIPIO DE OSASCO";"M";"07";"HOSPITAL ESPECIALIZADO";"1244";"HOSPITAL_PÚBLICO";"AV GETULIO VARGAS";"1260";;"JD PIRATININGA";"06233020";"(11)21833400";;"183";"175";"18";"18";"0";"0";"0";"0";"18";"18";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353440";"OSASCO";;"0008052";"HOSPITAL REGIONAL DR VIVALDO MARTINS SIMOES OSASCO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RUA ARI BARROSO";"355";;"PRESIDENTE ALTINO";"06216240";"(11) 3683-3077";"hrofaturamentosame@gmail.com";"250";"250";"48";"48";"40";"40";"8";"8";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353440";"OSASCO";;"0008087";"PRONTO SOCORRO CONRADO CESARINO NUVOLINI";"PREFEITURA DO MUNICIPIO DE OSASCO";"M";"20";"PRONTO SOCORRO GERAL";"1244";"HOSPITAL_PÚBLICO";"AV JOAO DE ANDRADE";"958";;"JD STO ANTONIO";"06132002";"(11)3609-0283";;"22";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353440";"OSASCO";;"0008141";"PRONTO SOCORRO DR ANTONIO FLAVIO FRANCA";"PREFEITURA DO MUNICIPIO DE OSASCO";"M";"20";"PRONTO SOCORRO GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA AGUAS DA PRATA";"S/N";;"ROCHDALE";"06223200";"(11)36866358";"psrochdalle@gmail.com";"12";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354780";"SANTO ANDRE";;"0008923";"CENTRO HOSPITALAR DE SANTO ANDRE DR NEWTON DA COSTA BRANDAO";"PREFEITURA MUNICIPAL DE SANTO ANDRE";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AVENIDA JOAO RAMALHO";"326";;"VILA ASSUNCAO";"09030320";"(11) 4433-3600";;"296";"296";"60";"60";"50";"50";"10";"10";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354990";"SAO JOSE DOS CAMPOS";;"0009164";"UPA SAO FRANCISCO XAVIER";"PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA 15 DE NOVEMBRO";"S/N";;"CENTRO";"12249000";"12 39261226";"ubs_sfxavier@sjc.sp.gov.br";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354990";"SAO JOSE DOS CAMPOS";;"0009539";"HOSPITAL MATERNO INFANTIL ANTONINHO DA ROCHA MARMO";"INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AVENIDA HEITOR VILLA LOBOS";"1961";;"VILA RENATA";"12245280";"12 3797-0822";"diretoria@antoninhomarmo.org.br";"72";"5";"20";"0";"10";"0";"0";"0";"10";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354990";"SAO JOSE DOS CAMPOS";;"0009601";"HOSPITAL PIO XII";"INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA PARAGUASSU";"51";;"SANTANA";"12212110";"12 39283344";"erika.zanni@hpioxii.org.br, diretoria@hpioxii.org.br";"87";"72";"13";"12";"13";"12";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354990";"SAO JOSE DOS CAMPOS";;"0009628";"HOSPITAL MUNICIPAL DR JOSE DE CARVALHO FLORENCE";"PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA SAIGIRO NAKAMURA";"800";;"VILA INDUSTRIAL";"12220280";"12 39013400";"camaganha@uol.com.br";"404";"404";"72";"72";"54";"54";"8";"8";"10";"10";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354990";"SAO JOSE DOS CAMPOS";;"0009636";"ASSOCIACAO INSTITUTO CHUI DE PSIQUIATRIA";"ASSOCIACAO INSTITUTO CHUI DE PSIQUIATRIA";"M";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"PRACA BOM JESUS DO SERIMBURA";"82";;"VILA GUAIANAZES";"12243370";"12 3921-6786";"institutochui@terra.com.br";"174";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009709";"EBSERH HOSP UNIV MARIA APARECIDA PEDROSSIAN";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES EBSERH";"M";"05";"HOSPITAL GERAL";"2011";"HOSPITAL_PRIVADO";"SENADOR FILINTO MULLER";"355";;"VILA IPIRANGA";"79080190";"61 32558365";"lourisvaldo.cruz@ebserh.gov.br";"223";"206";"35";"27";"19";"16";"8";"5";"8";"6";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009717";"SANTA CASA";"ASSOCIACAO BENEFICENTE SANTA CASA DE CAMPO GRANDE";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"EDUARDO SANTOS PEREIRA";"88";;"CENTRO";"79002250";"67 33224249";"CONTABILIDADE@SANTACASACG.ORG.BR";"733";"641";"112";"90";"80";"72";"14";"10";"18";"8";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009725";"HOSPITAL REGIONAL DE MATO GROSSO DO SUL";"FUNDACAO SERVICOS DE SAUDE DE MATO GROSSO DO SUL SAUDE MS";"E";"05";"HOSPITAL GERAL";"1147";"HOSPITAL_PÚBLICO";"AVENIDA ENGENHEIRO LUTHERO LOPES";"36";;"AERO RANCHO V";"79084180";"67 - 33782500";"presidencia@funsau.ms.gov.br";"362";"362";"75";"75";"47";"47";"8";"8";"10";"10";"0";"0";"10";"10"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009733";"HOSPITAL SAO JULIAO";"ASSOC DE AUX E RECUP DOS HANSENIANOS";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"LINO VILLACHA";"1250";"SAO JULIAO";"SAO JULIAO";"79017200";"67 33581500";;"151";"141";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009768";"ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANCIA AAMI";"ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANCIA";"M";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"MAL RONDOM";"2644";;"CENTRO";"79002201";;;"178";"129";"26";"20";"0";"0";"0";"0";"26";"20";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009776";"HOSPITAL DO CANCER DR ALFREDO ABRAO";"FUNDACAO CARMEM PRUDENTE DE MATO GROSSO DO SUL";"M";"07";"HOSPITAL ESPECIALIZADO";"3069";"HOSPITAL_FILANTRÓPICO";"CANDIDO MARIANO RONDON";"1053";;"CENTRO";"79002205";;;"64";"55";"10";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009784";"PRONCOR";"PRONCOR UNIDADE INTENSIVA CARDIORESPIRATORIA S A";"M";"05";"HOSPITAL GERAL";"2054";"HOSPITAL_PRIVADO";"MARACAJU";"1265";;"CENTRO";"79002211";"67 30423000";"SECRETARIAEXECUTIVA@PRONCOR.COM.BR";"27";"0";"6";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"0009792";"HOSPITAL NOSSO LAR";"CENTRO ESPIRITA DISCIPULOS DE JESUS";"M";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"DR BEZERRA DE MENEZES";"325";;"VILA PLANALTO";"79009130";;;"187";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010456";"HOSPITAL DE BASE DO DISTRITO FEDERAL";"HOSPITAL DE BASE DO DISTRITO FEDERAL";"E";"05";"HOSPITAL GERAL";"3077";"HOSPITAL_FILANTRÓPICO";"SMHS QUADRA 101 AREA ESPECIAL";"001";;"ASA SUL";"70335900";"6133151450";"ncais.hbdf@gmail.com";"888";"888";"86";"86";"50";"50";"17";"17";"3";"3";"0";"0";"16";"16"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010464";"HRAN";"DISTRITO FEDERAL SECRETARIA DE SAUDE";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"SMHN QUADRA";"101";;"PLANO PILOTO";"70710100";"61 3254300";;"353";"320";"34";"16";"20";"10";"0";"0";"0";"0";"14";"6";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010472";"HRG";"HOSPITAL REGIONAL DO GAMA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AREA ESPECIAL";"S/N";"SETOR CENTRAL";"GAMA";"72405901";;;"436";"428";"20";"20";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010480";"HOSPITAL REGIONAL DE CEILANDIA";"HOSPITAL REGIONAL DE CEILANDIA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AREA ESPECIAL";"1";"QNM 27";"CEILANDIA SUL";"72215270";"20172000";"das.drsc@gmail.com";"555";"533";"20";"14";"10";"6";"0";"0";"10";"8";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010499";"HRT HOSPITAL REGIONAL DE TAGUATINGA";"HOSPITAL REGIONAL DE TAGUATINGA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"SETOR C NORTE";"024";"AREA ESPECIAL";"TAGUATINGA";"72120970";"(61)20171700";"super.sudoeste.df@gmail.com";"462";"435";"24";"13";"8";"8";"8";"2";"8";"3";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010502";"HRS";"HOSPITAL REGIONAL DE SOBRADINHO";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"QUADRA 12 AREA RESERVADA";"01";;"SOBRADINHO";"73010901";"(61)34879200";"gab.cgss@hotmail.com";"271";"239";"18";"6";"8";"6";"0";"0";"10";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010510";"HOSPITAL UNIVERSITARIO DE BRASILIA";"FUNDACAO UNIVERSIDADE DE BRASILIA";"E";"05";"HOSPITAL GERAL";"1139";"HOSPITAL_PÚBLICO";"SGAN QUADRA 605";"S/N";"UNIDADE 3 HUB";"ASA NORTE";"70310500";;;"231";"217";"39";"39";"19";"19";"10";"10";"10";"10";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010529";"HRPL";"HOSPITAL REGIONAL DE PLANALTINA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AVENIDA W L 04";"S/N";"SETOR HOSPITALAR OES";"PLANALTINA";"73310000";"(61) 33899169";"da.hrpl@gmail.com";"142";"136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010537";"HOSPITAL MATERNO INFANTIL DR ANTONIO LISBOA";"HOSPITAL MATERNO INFANTIL DR ANTONIO LISBOA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AV L2 SUL QUADRA 608 MODULA A";"2";;"ASA SUL";"70203900";"(61)34457500";"diretoria.hmib.centrosul@saude.df.gov.br";"262";"241";"56";"50";"10";"4";"16";"16";"30";"30";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010545";"HRBZ";"HOSPITAL REGIONAL DE BRAZLANDIA";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AREA ESPECIAL";"06";;"SETOR TRADICIONAL";"72720660";"(61) 3449-6392";"gab.cgsbz@gmail.com";"90";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010561";"HFA";"HOSPITAL DAS FORCAS ARMADAS";"E";"05";"HOSPITAL GERAL";"1015";"HOSPITAL_PÚBLICO";"SETOR SUDOESTE SUDOESTE CRUZEIRO OCTOGONAL";"00";"AREA MILITAR";"CRUZEIRO";"70673900";"39662555";"cnes.hfa@gmail.com";"75";"0";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"DF";"530010";"BRASILIA";;"0010618";"HOSPITAL SAO VICENTE DE PAULO HSVP";"HOSPITAL SAO VICENTE DE PAULO HSVP";"E";"07";"HOSPITAL ESPECIALIZADO";"1023";"HOSPITAL_PÚBLICO";"ST C SUL QSC AE TAGUATINGA SUL";"01";"01";"TAGUATINGA CENTRO";"72016010";"(61)34519700";"ncaishsvp@saude.df.gov.br";"83";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0011738";"HOSPITAL SANTA RITA DE CASSIA";"ASSOCIACAO FEMININA DE EDUCACAO E COMBATE AO CANCER";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"AVENIDA MARECHAL CAMPOS";"1579";;"SANTA CECILIA";"29043260";"(27)33348000";"santarita@santarita.org.br";"310";"146";"50";"10";"30";"10";"0";"0";"10";"0";"0";"0";"10";"0"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0011746";"HOSPITAL DA SANTA CASA DE MISERICORDIA DE VITORIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA DR JOAO DOS SANTOS NEVES";"143";;"VILA RUBIM";"29025022";"(27)33220074";;"234";"194";"36";"23";"28";"15";"0";"0";"0";"0";"0";"0";"8";"8"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0011800";"HOSPITAL INFANTIL NOSSA SENHORA DA GLORIA";"SECRETARIA DE ESTADO DA SAUDE";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"ALAMEDA MARY UBIRAJARA";"205";;"SANTA LUCIA";"29056030";"27 31371804";"contabilidade@saude.es.gov.br";"183";"168";"31";"31";"0";"0";"16";"16";"9";"9";"6";"6";"0";"0"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0011843";"SANTA CASA DE MISERICORDIA DE VITORIA UNIDADE PRO MATRE";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"AV VITORIA";"1114";"MATERNIDADE";"FORTE SAO JOAO";"29017022";"027 32233350";"provedoria@santacasvitoria.org";"87";"61";"10";"7";"0";"0";"0";"0";"10";"7";"0";"0";"0";"0"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0011991";"AFPES";"ASSOCIACAO DOS FUNCIONARIOS PUBLICOS DO ESP SANTO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA PEDRO PALACIO";"155";;"CIDADE ALTA";"29015160";"(27) 3232-5708";"presidencia@afpes.com.br";"138";"105";"20";"14";"20";"14";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"ES";"320530";"VITORIA";;"0012017";"HOSPITAL DA POLICIA MILITAR HPM";"DIRETORIA DE SAUDE DA POLICIA MILITAR DO ESPIRITO SANTO";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"AV JOUBERT DE BARROS";"555";;"BENTO FERREIRA";"29050720";"(27)31371753";"www.hpm.es@.com.br";"47";"37";"10";"0";"8";"0";"2";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012505";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"M";"05";"HOSPITAL GERAL";"2011";"HOSPITAL_PRIVADO";"RUA MARQUES DO PARANA";"303";;"CENTRO";"24033900";"(21) 26299114";"uac.huap@ebserh.gov.br";"240";"211";"34";"34";"16";"16";"0";"0";"8";"8";"0";"0";"10";"10"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012513";"HOSPITAL MUNICIPAL CARLOS TORTELLY";"FUNDACAO MUNICIPAL DE SAUDE";"M";"05";"HOSPITAL GERAL";"1155";"HOSPITAL_PÚBLICO";"ATHAYDE PARREIRAS";"266";;"NITEROI";"24070090";"(21) 2729-9342";;"126";"126";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012521";"SES RJ HOSPITAL ESTADUAL AZEVEDO LIMA";"SECRETARIA DE ESTADO DE SAUDE SES";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"DR TEIXEIRA DE FREITAS";"30";;"FONSECA";"24355090";"2126271448";"faturamento@fs.rj.gov.br";"248";"228";"45";"30";"35";"30";"0";"0";"10";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012548";"HOSPITAL DA POLICIA MILITAR DE NITEROI";"HOSPITAL DA POLICIA MILITAR DE NITEROI";"M";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RUA MARTINS TORRES";"245";;"SANTA ROSA";"24240705";"(21)2715-4765";"subdirtec?_hpmnit@pmerj.rj.gov.br";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012556";"HOSPITAL ORENCIO DE FREITAS";"FUNDACAO MUNICIPAL DE SAUDE DE NITEROI";"M";"05";"HOSPITAL GERAL";"1155";"HOSPITAL_PÚBLICO";"MACHADO";"S/N";;"BARRETO";"24111000";"021 26203434";"direcaohof@gmail.com";"73";"67";"6";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012599";"HOSPITAL GETULIO VARGAS FILHO";"FUNDACAO MUNICIPAL DE SAUDE";"M";"07";"HOSPITAL ESPECIALIZADO";"1155";"HOSPITAL_PÚBLICO";"TEIXEIRA DE FREITAS";"S/N";;"FONSECA";"24130616";;;"81";"79";"17";"17";"0";"0";"10";"10";"7";"7";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012610";"HOSPITAL DE OLHOS SANTA BEATRIZ";"HOSPITAL OFTALMOLOGICO SANTA BEATRIZ LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"ALAMEDA SAO BOAVENTURA";"586";;"FONSECA";"24120191";"(21)26268000";"diretoria@hosb.com.br";"44";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012718";"HOSPITAL PSIQUIATRICO DE JURUJUBA";"FUNDACAO MUNICIPAL DE SAUDE DE NITEROI";"M";"07";"HOSPITAL ESPECIALIZADO";"1155";"HOSPITAL_PÚBLICO";"AV SILVIO PICANCO";"S/N";;"CHARITAS";"24370005";"(21)26107678";"hospitalpsiquiatricodejurujuba@saude.niteroi.rj.gov.br";"45";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012769";"SES RJ INSTITUTO ESTADUAL DE DOENCAS DO TORAX ARY PARREIRAS";"SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO";"E";"07";"HOSPITAL ESPECIALIZADO";"1023";"HOSPITAL_PÚBLICO";"RUA DR LUIZ PALMIER";"762";;"BARRETO";"24110310";"(21)27290008";"dg@ietap.fs.rj.gov.br";"81";"32";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"0012823";"SEAP RJ HOSPITAL DE CUST E TRAT PSIQUIATRICO HENRIQUE ROXO";"SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA";"E";"07";"HOSPITAL ESPECIALIZADO";"1023";"HOSPITAL_PÚBLICO";"RUA PROFESSOR HEITOR CARRILHO";"S/N";;"CENTRO";"24030230";;"seaphr@gmail.com";"155";"155";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410020";"ADRIANOPOLIS";;"0013102";"CENTRO DE SAUDE OLIMPIO GONCALVES DOS SANTOS";"CENTRO DE SAUDE DE ADRIANOPOLIS";"D";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"CASSIANO ROSA DOS SANTOS";"08";;"CENTRO";"83490000";"41935003689";;"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410400";"CAMPINA GRANDE DO SUL";;"0013633";"HOSPITAL ANGELINA CARON";"SOCIEDADE HOSPITALAR ANGELINA CARON";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RODOVIA DO CAQUI";"1150";;"ARACATUBA";"83434286";"(41) 36798100";"juridico@hospitalcaron.org.br";"582";"466";"163";"86";"134";"57";"10";"10";"9";"9";"0";"0";"10";"10"
"202601";"SUL";"PR";"410420";"CAMPO LARGO";;"0013838";"HOSPITAL SAO LUCAS";"INSTITUTO DE SAUDE LENY PAROLIN MELZER";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA GENEROSO MARQUES";"2022";;"CENTRO";"83601050";"(41) 30329300";"hospital.parolin@bol.com.br";"172";"145";"46";"28";"46";"28";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410420";"CAMPO LARGO";;"0013846";"HOSPITAL DO ROCIO";"MATERNIDADE E CIRURGIA NOSSA SENHORA DO ROCIO S A";"E";"05";"HOSPITAL GERAL";"2054";"HOSPITAL_PRIVADO";"RUA MARIA APARECIDA DE OLIVEIRA";"599";"ESTRADA DA LAGOA";"LOTEAMENTO SAO JERON";"83606177";"41 3136 2515";"sandraf@hospitaldorocio.com.br";"890";"838";"386";"365";"242";"226";"26";"25";"108";"104";"0";"0";"10";"10"
"202601";"SUL";"PR";"410420";"CAMPO LARGO";;"0014001";"ASSOCIACAO DE PESQUISA E TRATAMENTO ALCOOLISMO";"ASSOCIACAO DE PESQUISA E TRATAMENTO ALCOOLISMO";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"RUA JULIO BUGNHAKI";"0599";;"VILA DE LOURDES";"83600970";"(41)3292-3079";"ipta@ipta.com.br / ipta@calnet.com.br";"48";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410430";"CAMPO MOURAO";;"0014109";"HOSPITAL SANTA CASA DE MISERICORDIA";"HOSPITAL SANTA CASA DE MISERICORDIA DE CAMPO MOURAO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"PR 558";"S/N";"KM 05";"AREA URBANIZADA";"87302970";"44 5251100";;"156";"143";"32";"28";"22";"20";"3";"3";"7";"5";"0";"0";"0";"0"
