id;hospital;endereco;latitude;longitude;geocode_status;geocode_provider;geocode_accuracy;geocode_error_message;status_code;observacao;place_id;osm_type;osm_id;display_name;importance;feature_class;feature_type;address_city;address_state;address_country;query_used;api_response
55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;AV DR ARNALDO, 251 - CERQUEIRA CESAR, SAO PAULO, SP;-23.5561305;-46.6681716;ok;nominatim;high;;200;;8967555;way;376315989;Instituto do Câncer do Estado de São Paulo Octavio Frias de Oliveira, 251, Avenida Doutor Arnaldo, Cerqueira César, Jardim Paulista, São Paulo, Região Sudeste, 01246-000, Brasil;0.21584611680957558;;hospital;São Paulo;São Paulo;Brasil;AV DR ARNALDO, 251 - CERQUEIRA CESAR, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8967555, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 376315989, ""lat"": ""-23.5561305"", ""lon"": ""-46.6681716"", ""category"": ""building"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 0.21584611680957558, ""addresstype"": ""building"", ""name"": ""Instituto do Câncer do Estado de São Paulo Octavio Frias de Oliveira"", ""display_name"": ""Instituto do Câncer do Estado de São Paulo Octavio Frias de Oliveira, 251, Avenida Doutor Arnaldo, Cerqueira César, Jardim Paulista, São Paulo, Região Sudeste, 01246-000, Brasil"", ""address"": {""building"": ""Instituto do Câncer do Estado de São Paulo Octavio Frias de Oliveira"", ""house_number"": ""251"", ""road"": ""Avenida Doutor Arnaldo"", ""suburb"": ""Cerqueira César"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""01246-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5564314"", ""-23.5558401"", ""-46.6684145"", ""-46.6679345""]}"
56;HOSP MUN SOROCABANA;RUA FAUSTOLO, 1633 - VILA ROMANA, SAO PAULO, SP;-23.5238763;-46.7013591;ok;nominatim;low;;200;;9228904;way;390861888;1633, Rua Faustolo, Bairro Siciliano, Lapa, São Paulo, Região Sudeste, 05041-001, Brasil;9.99999999995449e-06;;house;São Paulo;São Paulo;Brasil;RUA FAUSTOLO, 1633 - 05041001;"{""place_id"": 9228904, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 390861888, ""lat"": ""-23.5238763"", ""lon"": ""-46.7013591"", ""category"": ""place"", ""type"": ""house"", ""place_rank"": 30, ""importance"": 9.99999999995449e-06, ""addresstype"": ""place"", ""name"": """", ""display_name"": ""1633, Rua Faustolo, Bairro Siciliano, Lapa, São Paulo, Região Sudeste, 05041-001, Brasil"", ""address"": {""house_number"": ""1633"", ""road"": ""Rua Faustolo"", ""suburb"": ""Bairro Siciliano"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05041-001"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5239263"", ""-23.5238263"", ""-46.7014091"", ""-46.7013091""]}"
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;AVENIDA SANTA CATARINA, 2785 - VILA MASCOTE, SAO PAULO, SP;-23.6470652;-46.6628240;ok;nominatim;low;;200;;9081994;way;939548762;Avenida Santa Catarina, Vila Mascote, Jabaquara, São Paulo, Região Sudeste, 04368-000, Brasil;0.05341195162890055;;tertiary;São Paulo;São Paulo;Brasil;AVENIDA SANTA CATARINA, 2785 - VILA MASCOTE, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 9081994, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 939548762, ""lat"": ""-23.6470652"", ""lon"": ""-46.6628240"", ""category"": ""highway"", ""type"": ""tertiary"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Avenida Santa Catarina"", ""display_name"": ""Avenida Santa Catarina, Vila Mascote, Jabaquara, São Paulo, Região Sudeste, 04368-000, Brasil"", ""address"": {""road"": ""Avenida Santa Catarina"", ""quarter"": ""Vila Mascote"", ""suburb"": ""Jabaquara"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04368-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6471332"", ""-23.6469972"", ""-46.6628972"", ""-46.6627507""]}"
58;HOSP MUN CAPELA DO SOCORRO;RUA CASSIO DE CAMPOS NOGUEIRA, 2031 - JARDIM DAS IMBUIAS, SAO PAULO, SP;-23.7296842;-46.7129995;ok;nominatim;low;;200;;8984952;way;43793127;Rua Cássio de Campos Nogueira, Jardim das Imbuias, Jardim Iporanga, Cidade Dutra, São Paulo, Região Sudeste, 04831-050, Brasil;0.05341195162890055;;residential;São Paulo;São Paulo;Brasil;RUA CASSIO DE CAMPOS NOGUEIRA, 2031 - JARDIM DAS IMBUIAS, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8984952, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 43793127, ""lat"": ""-23.7296842"", ""lon"": ""-46.7129995"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Rua Cássio de Campos Nogueira"", ""display_name"": ""Rua Cássio de Campos Nogueira, Jardim das Imbuias, Jardim Iporanga, Cidade Dutra, São Paulo, Região Sudeste, 04831-050, Brasil"", ""address"": {""road"": ""Rua Cássio de Campos Nogueira"", ""residential"": ""Jardim das Imbuias"", ""quarter"": ""Jardim Iporanga"", ""suburb"": ""Cidade Dutra"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04831-050"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.7309138"", ""-23.7289074"", ""-46.7137079"", ""-46.7115887""]}"
59;HOSP MUN JOSANIAS CASTANHA BRAGA;RUA EUZEBIO COGHI, 841 - JARDIM ROSCHEL, SAO PAULO, SP;-23.8247733;-46.7266429;ok;nominatim;high;;200;;9111812;way;781353717;Hospital Municipal de Parelheiros, 841, Rua Euzébio Coghi, Jardim Novo Parelheiros, Parelheiros, Vila Roschel, São Paulo, Região Sudeste, 04883-290, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA EUZEBIO COGHI, 841 - JARDIM ROSCHEL, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 9111812, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 781353717, ""lat"": ""-23.8247733"", ""lon"": ""-46.7266429"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Municipal de Parelheiros"", ""display_name"": ""Hospital Municipal de Parelheiros, 841, Rua Euzébio Coghi, Jardim Novo Parelheiros, Parelheiros, Vila Roschel, São Paulo, Região Sudeste, 04883-290, Brasil"", ""address"": {""amenity"": ""Hospital Municipal de Parelheiros"", ""house_number"": ""841"", ""road"": ""Rua Euzébio Coghi"", ""quarter"": ""Jardim Novo Parelheiros"", ""suburb"": ""Parelheiros"", ""village"": ""Vila Roschel"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04883-290"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.8269001"", ""-23.8224119"", ""-46.7284608"", ""-46.7242454""]}"
60;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;RUA ANTONIO CARLOS, 122 - CONSOLACAO, SAO PAULO, SP;-23.5573928;-46.6562429;ok;nominatim;high;;200;;8973340;way;423038991;Hospital Municipal Bela Vista, 122, Rua Antônio Carlos, Bela Vista, Consolação, São Paulo, Região Sudeste, 01309-010, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA ANTONIO CARLOS, 122 - CONSOLACAO, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8973340, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 423038991, ""lat"": ""-23.5573928"", ""lon"": ""-46.6562429"", ""category"": ""building"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""building"", ""name"": ""Hospital Municipal Bela Vista"", ""display_name"": ""Hospital Municipal Bela Vista, 122, Rua Antônio Carlos, Bela Vista, Consolação, São Paulo, Região Sudeste, 01309-010, Brasil"", ""address"": {""building"": ""Hospital Municipal Bela Vista"", ""house_number"": ""122"", ""road"": ""Rua Antônio Carlos"", ""suburb"": ""Bela Vista"", ""city_district"": ""Consolação"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""01309-010"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5575859"", ""-23.5572790"", ""-46.6563559"", ""-46.6561506""]}"
61;HOSPITAL MUNICIPAL BRASILANDIA;MICHIHISA MURATA, 150 - JARDIM MARISTELA, SAO PAULO, SP;-23.4765440;-46.6980006;ok;nominatim;high;;200;;8617997;way;837675272;Hospital Doutor Adib Jatene, Avenida Michihisa Murata, Parque Monteiro Soares, Freguesia do Ó, São Paulo, Região Sudeste, 02834-090, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;HOSPITAL MUNICIPAL BRASILANDIA, MICHIHISA MURATA, 150 - JARDIM MARISTELA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8617997, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 837675272, ""lat"": ""-23.4765440"", ""lon"": ""-46.6980006"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Doutor Adib Jatene"", ""display_name"": ""Hospital Doutor Adib Jatene, Avenida Michihisa Murata, Parque Monteiro Soares, Freguesia do Ó, São Paulo, Região Sudeste, 02834-090, Brasil"", ""address"": {""amenity"": ""Hospital Doutor Adib Jatene"", ""road"": ""Avenida Michihisa Murata"", ""suburb"": ""Parque Monteiro Soares"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""02834-090"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.4773669"", ""-23.4757666"", ""-46.6989844"", ""-46.6971943""]}"
62;HOSPITAL MUNICIPAL GUARAPIRANGA;ESTRADA DA RIVIERA, 4742, ZONA SUL - RIVIERA PAULISTA, SAO PAULO, SP;-23.6911689;-46.7517858;ok;nominatim;low;;200;;8983011;way;249884928;Estrada da Riviera, Jardim Ângela, Jardim Copacabana, São Paulo, Região Sudeste, 04916-000, Brasil;0.05341195162890055;;tertiary;São Paulo;São Paulo;Brasil;ESTRADA DA RIVIERA, 4742 - 04916000;"{""place_id"": 8983011, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 249884928, ""lat"": ""-23.6911689"", ""lon"": ""-46.7517858"", ""category"": ""highway"", ""type"": ""tertiary"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Estrada da Riviera"", ""display_name"": ""Estrada da Riviera, Jardim Ângela, Jardim Copacabana, São Paulo, Região Sudeste, 04916-000, Brasil"", ""address"": {""road"": ""Estrada da Riviera"", ""suburb"": ""Jardim Ângela"", ""village"": ""Jardim Copacabana"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04916-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6944196"", ""-23.6867482"", ""-46.7556024"", ""-46.7515804""]}"
63;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;DR ARNALDO, 165 - SUMARE, SAO PAULO, SP;-23.5470783;-46.6812257;ok;nominatim;low;;200;;8821311;way;16238438;Avenida Doutor Arnaldo, Sumaré, Perdizes, São Paulo, Região Sudeste, 05437-000, Brasil;0.05341195162890055;;secondary;São Paulo;São Paulo;Brasil;DR ARNALDO, 165 - SUMARE, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8821311, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 16238438, ""lat"": ""-23.5470783"", ""lon"": ""-46.6812257"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Avenida Doutor Arnaldo"", ""display_name"": ""Avenida Doutor Arnaldo, Sumaré, Perdizes, São Paulo, Região Sudeste, 05437-000, Brasil"", ""address"": {""road"": ""Avenida Doutor Arnaldo"", ""suburb"": ""Sumaré"", ""city_district"": ""Perdizes"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05437-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5492843"", ""-23.5450449"", ""-46.6824698"", ""-46.6803252""]}"
64;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;AVENIDA IBIRAPUERA, 981 - IBIRAPUERA, SAO PAULO, SP;-22.5952323;-47.4166274;ok;nominatim;low;;200;;9489207;way;240325002;Avenida Doutor Lauro Correa da Silva, 4250, Jardim Ibirapuera, Jardim Ouro Verde, Limeira, São Paulo, Região Sudeste, 13481-241, Brasil;0.05339719157701988;;secondary;Limeira;São Paulo;Brasil;AVENIDA IBIRAPUERA, 981 - IBIRAPUERA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 9489207, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 240325002, ""lat"": ""-22.5952323"", ""lon"": ""-47.4166274"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26, ""importance"": 0.05339719157701988, ""addresstype"": ""road"", ""name"": ""Avenida Doutor Lauro Correa da Silva, 4250"", ""display_name"": ""Avenida Doutor Lauro Correa da Silva, 4250, Jardim Ibirapuera, Jardim Ouro Verde, Limeira, São Paulo, Região Sudeste, 13481-241, Brasil"", ""address"": {""road"": ""Avenida Doutor Lauro Correa da Silva, 4250"", ""quarter"": ""Jardim Ibirapuera"", ""suburb"": ""Jardim Ouro Verde"", ""city_district"": ""Limeira"", ""city"": ""Limeira"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""13481-241"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-22.5983979"", ""-22.5920933"", ""-47.4183570"", ""-47.4148173""]}"
65;HOSPITAL MATERNIDADE INTERLAGOS;RUA LEONOR ALVIM, 211 - JD LEBLON, SAO PAULO, SP;-23.7069613;-46.7021968;ok;nominatim;low;;200;;8939023;way;942669917;Rua Leonor Alvim, Jardim Cruzeiro, Cidade Dutra, São Paulo, Região Sudeste, 04806-000, Brasil;0.05341195162890055;;residential;São Paulo;São Paulo;Brasil;RUA LEONOR ALVIM, 211 - 04802190;"{""place_id"": 8939023, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 942669917, ""lat"": ""-23.7069613"", ""lon"": ""-46.7021968"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Rua Leonor Alvim"", ""display_name"": ""Rua Leonor Alvim, Jardim Cruzeiro, Cidade Dutra, São Paulo, Região Sudeste, 04806-000, Brasil"", ""address"": {""road"": ""Rua Leonor Alvim"", ""quarter"": ""Jardim Cruzeiro"", ""suburb"": ""Cidade Dutra"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04806-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.7073123"", ""-23.7067857"", ""-46.7028466"", ""-46.7016182""]}"
66;HOSPITAL GERAL DE PEDREIRA;RUA JOAO FRANCISCO DE MOURA, 251 - VILA CAMPO GRANDE, SAO PAULO, SP;-23.6808407;-46.6783317;ok;nominatim;low;;200;;9108402;way;84759928;Rua João Francisco de Moura, Campinha, Campo Grande, Vila Arriete, São Paulo, Região Sudeste, 04455-000, Brasil;0.05341195162890055;;residential;São Paulo;São Paulo;Brasil;RUA JOAO FRANCISCO DE MOURA, 251 - VILA CAMPO GRANDE, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 9108402, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 84759928, ""lat"": ""-23.6808407"", ""lon"": ""-46.6783317"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Rua João Francisco de Moura"", ""display_name"": ""Rua João Francisco de Moura, Campinha, Campo Grande, Vila Arriete, São Paulo, Região Sudeste, 04455-000, Brasil"", ""address"": {""road"": ""Rua João Francisco de Moura"", ""quarter"": ""Campinha"", ""suburb"": ""Vila Arriete"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04455-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6816848"", ""-23.6801011"", ""-46.6793581"", ""-46.6774810""]}"
67;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;CON XAVIER, 276 - V HELIOPOLIS, SAO PAULO, SP;-23.6071150;-46.5952530;ok;nominatim;low;;200;;8932081;node;7998194012;Rua Côn. Xavier, Rua Cônego Xavier, Nova Heliópolis, Vila Bandeirantes, Sacomã, São Paulo, Região Sudeste, 04231-004, Brasil;7.861829556720863e-05;;bus_stop;São Paulo;São Paulo;Brasil;CON XAVIER, 276 - V HELIOPOLIS, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8932081, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 7998194012, ""lat"": ""-23.6071150"", ""lon"": ""-46.5952530"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""highway"", ""name"": ""Rua Côn. Xavier"", ""display_name"": ""Rua Côn. Xavier, Rua Cônego Xavier, Nova Heliópolis, Vila Bandeirantes, Sacomã, São Paulo, Região Sudeste, 04231-004, Brasil"", ""address"": {""highway"": ""Rua Côn. Xavier"", ""road"": ""Rua Cônego Xavier"", ""residential"": ""Nova Heliópolis"", ""quarter"": ""Vila Bandeirantes"", ""suburb"": ""Sacomã"", ""city_district"": ""Sacomã"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04231-004"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6071650"", ""-23.6070650"", ""-46.5953030"", ""-46.5952030""]}"
68;CAISM DR DAVID CAPISTRANO DA COSTA FILHO DA AGUA FUNDA SP;AVENIDA MIGUEL STEFNO, 3030 - AGUA FUNDA, SAO PAULO, SP;;;not_found;nominatim;not_found;Resposta 200 OK mas sem coordenadas;0;Nenhuma das queries retornou coordenadas válidas;;;;;;;;;;;;
69;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;RUA DR SERAFICO DE ASSIS CARVALHO, 34 - JARDIM GUEDALA, SAO PAULO, SP;-23.5929419;-46.7109151;ok;nominatim;high;;200;;8937090;way;1183565099;Hospital Infantil Darcy Vargas, 34, Rua Doutor Serafico de Assis Carvalho, Cidade Jardim, Morumbi, São Paulo, Região Sudeste, 05615-900, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA DR SERAFICO DE ASSIS CARVALHO, 34 - 04024002;"{""place_id"": 8937090, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1183565099, ""lat"": ""-23.5929419"", ""lon"": ""-46.7109151"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Infantil Darcy Vargas"", ""display_name"": ""Hospital Infantil Darcy Vargas, 34, Rua Doutor Serafico de Assis Carvalho, Cidade Jardim, Morumbi, São Paulo, Região Sudeste, 05615-900, Brasil"", ""address"": {""amenity"": ""Hospital Infantil Darcy Vargas"", ""house_number"": ""34"", ""road"": ""Rua Doutor Serafico de Assis Carvalho"", ""suburb"": ""Cidade Jardim"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05615-900"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5934524"", ""-23.5920338"", ""-46.7116343"", ""-46.7102493""]}"
70;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;RUA LUCAS DE LEYDE, 257 - VILA ANTONIO, SAO PAULO, SP;-23.5777487;-46.7648420;ok;nominatim;high;;200;;9043309;way;1348051378;Hospital Municipal e Maternidade Professor  Mario Degni, 257, Rua Lucas de Leyde, Jardim Ester, Parque dos Príncipes, Rio Pequeno, São Paulo, Região Sudeste, 05372-110, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA LUCAS DE LEYDE, 257 - 05376010;"{""place_id"": 9043309, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1348051378, ""lat"": ""-23.5777487"", ""lon"": ""-46.7648420"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Municipal e Maternidade Professor  Mario Degni"", ""display_name"": ""Hospital Municipal e Maternidade Professor  Mario Degni, 257, Rua Lucas de Leyde, Jardim Ester, Parque dos Príncipes, Rio Pequeno, São Paulo, Região Sudeste, 05372-110, Brasil"", ""address"": {""amenity"": ""Hospital Municipal e Maternidade Professor  Mario Degni"", ""house_number"": ""257"", ""road"": ""Rua Lucas de Leyde"", ""quarter"": ""Jardim Ester"", ""suburb"": ""Parque dos Príncipes"", ""city_district"": ""Rio Pequeno"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05372-110"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5787204"", ""-23.5771631"", ""-46.7653750"", ""-46.7640473""]}"
